"period";"value";"obs_status";"source";"ref_area";"freq";"unit_measure";"unit_mult"
"2020-08-01";0;"A";"Данные СберИндекса";"Омская область";"Месяц";"% г/г";"0"
"2020-09-01";0;"A";"Данные СберИндекса";"Омская область";"Месяц";"% г/г";"0"
"2020-10-01";-27;"A";"Данные СберИндекса";"Омская область";"Месяц";"% г/г";"0"
"2020-11-01";-41;"A";"Данные СберИндекса";"Омская область";"Месяц";"% г/г";"0"
"2020-12-01";-35;"A";"Данные СберИндекса";"Омская область";"Месяц";"% г/г";"0"
"2021-01-01";-10;"A";"Данные СберИндекса";"Омская область";"Месяц";"% г/г";"0"
"2021-02-01";-11;"A";"Данные СберИндекса";"Омская область";"Месяц";"% г/г";"0"
"2021-03-01";8;"A";"Данные СберИндекса";"Омская область";"Месяц";"% г/г";"0"
"2021-04-01";142;"A";"Данные СберИндекса";"Омская область";"Месяц";"% г/г";"0"
"2021-05-01";119;"A";"Данные СберИндекса";"Омская область";"Месяц";"% г/г";"0"
"2021-06-01";59;"A";"Данные СберИндекса";"Омская область";"Месяц";"% г/г";"0"
"2021-07-01";30;"A";"Данные СберИндекса";"Омская область";"Месяц";"% г/г";"0"
"2021-08-01";20;"A";"Данные СберИндекса";"Омская область";"Месяц";"% г/г";"0"
"2021-09-01";12;"A";"Данные СберИндекса";"Омская область";"Месяц";"% г/г";"0"
"2021-10-01";62;"A";"Данные СберИндекса";"Омская область";"Месяц";"% г/г";"0"
"2021-11-01";97;"A";"Данные СберИндекса";"Омская область";"Месяц";"% г/г";"0"
"2021-12-01";73;"A";"Данные СберИндекса";"Омская область";"Месяц";"% г/г";"0"
"2022-01-01";52;"A";"Данные СберИндекса";"Омская область";"Месяц";"% г/г";"0"
"2022-02-01";17;"A";"Данные СберИндекса";"Омская область";"Месяц";"% г/г";"0"
"2022-03-01";3;"A";"Данные СберИндекса";"Омская область";"Месяц";"% г/г";"0"
"2022-04-01";1;"A";"Данные СберИндекса";"Омская область";"Месяц";"% г/г";"0"
"2019-01-01";25;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2019-02-01";10;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2019-03-01";27;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2019-04-01";10;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2019-05-01";67;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2019-06-01";13;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2019-07-01";33;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2019-08-01";31;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2019-09-01";64;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2019-10-01";38;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2019-11-01";46;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2019-12-01";36;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2020-01-01";20;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2020-02-01";38;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2020-03-01";3;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2020-04-01";-52;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2020-05-01";-77;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2020-06-01";-44;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2020-07-01";4;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2020-08-01";26;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2020-09-01";16;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2020-10-01";-38;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2020-11-01";-41;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2020-12-01";-29;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2021-01-01";8;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2021-02-01";8;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2021-03-01";41;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2021-04-01";196;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2021-05-01";551;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2021-06-01";158;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2021-07-01";13;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2021-08-01";4;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2021-09-01";9;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2021-10-01";112;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2021-11-01";138;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2021-12-01";96;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2022-01-01";47;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2022-02-01";19;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2022-03-01";6;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2022-04-01";30;"A";"Данные СберИндекса";"Республика Алтай";"Месяц";"% г/г";"0"
"2019-01-01";11;"A";"Данные СберИндекса";"Хабаровский край";"Месяц";"% г/г";"0"
"2019-02-01";8;"A";"Данные СберИндекса";"Хабаровский край";"Месяц";"% г/г";"0"
"2019-03-01";12;"A";"Данные СберИндекса";"Хабаровский край";"Месяц";"% г/г";"0"
"2019-04-01";15;"A";"Данные СберИндекса";"Хабаровский край";"Месяц";"% г/г";"0"
"2019-05-01";9;"A";"Данные СберИндекса";"Хабаровский край";"Месяц";"% г/г";"0"
"2019-06-01";6;"A";"Данные СберИндекса";"Хабаровский край";"Месяц";"% г/г";"0"
"2019-07-01";7;"A";"Данные СберИндекса";"Хабаровский край";"Месяц";"% г/г";"0"
"2019-08-01";3;"A";"Данные СберИндекса";"Хабаровский край";"Месяц";"% г/г";"0"
"2019-09-01";14;"A";"Данные СберИндекса";"Хабаровский край";"Месяц";"% г/г";"0"
"2019-10-01";7;"A";"Данные СберИндекса";"Хабаровский край";"Месяц";"% г/г";"0"
"2019-11-01";9;"A";"Данные СберИндекса";"Хабаровский край";"Месяц";"% г/г";"0"
"2019-12-01";7;"A";"Данные СберИндекса";"Хабаровский край";"Месяц";"% г/г";"0"
"2020-01-01";8;"A";"Данные СберИндекса";"Хабаровский край";"Месяц";"% г/г";"0"
"2020-02-01";8;"A";"Данные СберИндекса";"Хабаровский край";"Месяц";"% г/г";"0"
"2020-03-01";4;"A";"Данные СберИндекса";"Хабаровский край";"Месяц";"% г/г";"0"
"2020-04-01";-58;"A";"Данные СберИндекса";"Хабаровский край";"Месяц";"% г/г";"0"
"2020-05-01";-53;"A";"Данные СберИндекса";"Хабаровский край";"Месяц";"% г/г";"0"
"2020-06-01";-33;"A";"Данные СберИндекса";"Хабаровский край";"Месяц";"% г/г";"0"
"2020-07-01";-14;"A";"Данные СберИндекса";"Хабаровский край";"Месяц";"% г/г";"0"
"2020-08-01";0;"A";"Данные СберИндекса";"Хабаровский край";"Месяц";"% г/г";"0"
"2020-09-01";-8;"A";"Данные СберИндекса";"Хабаровский край";"Месяц";"% г/г";"0"
"2020-10-01";-21;"A";"Данные СберИндекса";"Хабаровский край";"Месяц";"% г/г";"0"
"2020-11-01";-36;"A";"Данные СберИндекса";"Хабаровский край";"Месяц";"% г/г";"0"
"2020-12-01";-24;"A";"Данные СберИндекса";"Хабаровский край";"Месяц";"% г/г";"0"
"2021-01-01";-11;"A";"Данные СберИндекса";"Хабаровский край";"Месяц";"% г/г";"0"
"2021-02-01";-8;"A";"Данные СберИндекса";"Хабаровский край";"Месяц";"% г/г";"0"
"2021-03-01";12;"A";"Данные СберИндекса";"Хабаровский край";"Месяц";"% г/г";"0"
"2021-04-01";174;"A";"Данные СберИндекса";"Хабаровский край";"Месяц";"% г/г";"0"
"2021-05-01";167;"A";"Данные СберИндекса";"Хабаровский край";"Месяц";"% г/г";"0"
